grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur
-7.0_128.0,-7.0,128.0,2025,1,4.87,4.87,241.0,1
-7.0_129.0,-7.0,129.0,2015,12,4.7091666666666665,5.0,175.85833333333335,1
-7.0_129.0,-7.0,129.0,2016,9,4.777777777777778,5.11,156.07777777777778,1
-7.0_129.0,-7.0,129.0,2017,13,4.7215384615384615,5.5,202.92307692307693,1
-7.0_129.0,-7.0,129.0,2018,16,4.844375,6.8,165.43125,1
-7.0_129.0,-7.0,129.0,2019,34,4.82735294117647,7.29,180.17058823529413,1
-7.0_129.0,-7.0,129.0,2020,30,4.974666666666667,7.1,166.86,1
-7.0_129.0,-7.0,129.0,2021,27,4.756666666666667,5.45,168.37037037037038,1
-7.0_129.0,-7.0,129.0,2022,15,4.7219999999999995,5.17,180.70666666666665,1
-7.0_129.0,-7.0,129.0,2023,42,4.830238095238095,6.91,97.24047619047619,1
-7.0_129.0,-7.0,129.0,2024,4,4.82,5.06,168.5,1
-7.0_129.0,-7.0,129.0,2025,13,4.703076923076923,5.01,192.46153846153845,1
-7.0_130.0,-7.0,130.0,2015,30,4.781666666666666,5.64,139.3,1
-7.0_130.0,-7.0,130.0,2016,37,4.785675675675676,5.79,142.96486486486486,1
-7.0_130.0,-7.0,130.0,2017,36,4.793055555555556,5.27,137.8,1
-7.0_130.0,-7.0,130.0,2018,30,4.756333333333333,6.04,144.98333333333332,1
-7.0_130.0,-7.0,130.0,2019,43,4.874186046511628,5.88,138.33255813953488,1
-7.0_130.0,-7.0,130.0,2020,40,4.7705,5.08,136.5675,1
-7.0_130.0,-7.0,130.0,2021,39,4.756410256410256,5.89,143.62051282051283,1
-7.0_130.0,-7.0,130.0,2022,35,4.764285714285714,5.45,145.1942857142857,1
-7.0_130.0,-7.0,130.0,2023,37,4.908918918918919,6.2,101.07027027027027,1
-7.0_130.0,-7.0,130.0,2024,17,4.8,5.59,138.6235294117647,1
-7.0_130.0,-7.0,130.0,2025,20,4.878,6.41,154.725,1
-7.0_131.0,-7.0,131.0,2015,6,4.921666666666667,5.48,91.88333333333333,1
-7.0_131.0,-7.0,131.0,2016,2,4.6,4.66,58.35,1
-7.0_131.0,-7.0,131.0,2017,7,4.804285714285713,5.13,71.82857142857144,1
-7.0_131.0,-7.0,131.0,2018,7,4.8999999999999995,5.33,70.61428571428571,1
-7.0_131.0,-7.0,131.0,2019,8,4.95375,5.51,91.9,1
-7.0_131.0,-7.0,131.0,2020,6,4.798333333333333,4.99,107.38333333333333,1
-7.0_131.0,-7.0,131.0,2021,5,4.768,4.94,106.47999999999999,1
-7.0_131.0,-7.0,131.0,2022,3,4.633333333333334,4.71,118.23333333333333,1
-7.0_131.0,-7.0,131.0,2023,5,4.742,4.93,81.82000000000001,1
-7.0_131.0,-7.0,131.0,2024,3,4.89,5.08,84.26666666666667,1
-7.0_131.0,-7.0,131.0,2025,9,5.102222222222222,6.65,104.33333333333333,1
-7.0_132.0,-7.0,132.0,2015,2,5.15,5.67,49.55,1
-7.0_132.0,-7.0,132.0,2017,1,4.6,4.6,102.1,1
-7.0_132.0,-7.0,132.0,2018,3,5.29,5.7,81.2,1
-7.0_132.0,-7.0,132.0,2019,1,4.62,4.62,95.8,1
-7.0_132.0,-7.0,132.0,2020,5,4.8100000000000005,5.25,59.760000000000005,1
-7.0_132.0,-7.0,132.0,2021,2,4.52,4.52,69.5,1
-7.0_132.0,-7.0,132.0,2023,1,6.41,6.41,32.0,1
-7.0_132.0,-7.0,132.0,2024,2,4.605,4.7,44.55,1
-7.0_132.0,-7.0,132.0,2025,2,4.945,5.24,72.6,1
-7.0_133.0,-7.0,133.0,2017,1,4.6,4.6,124.2,1
-7.0_133.0,-7.0,133.0,2018,1,5.55,5.55,20.0,1
-7.0_133.0,-7.0,133.0,2020,2,5.09,5.09,75.8,1
-7.0_133.0,-7.0,133.0,2021,1,4.62,4.62,80.0,1
-7.0_133.0,-7.0,133.0,2025,1,4.92,4.92,35.8,1
-7.0_137.0,-7.0,137.0,2020,1,5.16,5.16,10.0,1
-7.0_95.0,-7.0,95.0,2020,1,6.05,6.05,10.0,1
-7.0_95.0,-7.0,95.0,2021,2,5.2,5.2,10.0,1
-7.0_96.0,-7.0,96.0,2020,2,5.744999999999999,5.81,10.0,1
-7.0_97.0,-7.0,97.0,2020,1,5.78,5.78,10.0,1
-7.0_98.0,-7.0,98.0,2021,1,5.48,5.48,10.0,1
-7.0_99.0,-7.0,99.0,2021,1,6.14,6.14,10.0,1
-8.0_101.0,-8.0,101.0,2020,1,5.71,5.71,10.0,1
-8.0_102.0,-8.0,102.0,2015,3,4.76,5.05,23.166666666666668,1
-8.0_102.0,-8.0,102.0,2018,1,4.5,4.5,10.0,1
-8.0_102.0,-8.0,102.0,2019,2,5.14,5.22,10.0,1
-8.0_102.0,-8.0,102.0,2022,1,5.1,5.1,28.0,1
-8.0_102.0,-8.0,102.0,2025,1,5.2,5.2,10.0,1
-8.0_103.0,-8.0,103.0,2018,3,4.83,4.89,10.0,1
-8.0_103.0,-8.0,103.0,2019,2,4.83,5.01,19.45,1
-8.0_103.0,-8.0,103.0,2020,4,5.17,5.35,29.7,1
-8.0_103.0,-8.0,103.0,2021,1,5.19,5.19,203.8,1
-8.0_104.0,-8.0,104.0,2017,1,4.87,4.87,10.0,1
-8.0_104.0,-8.0,104.0,2019,2,5.715,6.92,47.95,1
-8.0_104.0,-8.0,104.0,2020,2,4.6850000000000005,4.72,10.5,1
-8.0_104.0,-8.0,104.0,2021,4,4.775,4.91,28.4,1
-8.0_104.0,-8.0,104.0,2022,1,4.65,4.65,20.7,1
-8.0_104.0,-8.0,104.0,2023,1,4.68,4.68,34.3,1
-8.0_104.0,-8.0,104.0,2024,1,4.6,4.6,14.1,1
-8.0_105.0,-8.0,105.0,2015,4,4.8175,5.19,51.324999999999996,1
-8.0_105.0,-8.0,105.0,2016,2,4.65,4.73,15.5,1
-8.0_105.0,-8.0,105.0,2017,3,4.86,5.07,49.300000000000004,1
-8.0_105.0,-8.0,105.0,2018,6,4.793333333333333,5.09,30.3,1
-8.0_105.0,-8.0,105.0,2019,2,4.6850000000000005,4.74,15.05,1
-8.0_105.0,-8.0,105.0,2020,1,4.5,4.5,17.1,1
-8.0_105.0,-8.0,105.0,2021,5,4.864,5.22,153.7,1
-8.0_105.0,-8.0,105.0,2022,7,5.1971428571428575,5.69,42.31428571428571,1
-8.0_105.0,-8.0,105.0,2023,2,5.305,5.86,30.0,1
-8.0_105.0,-8.0,105.0,2024,1,4.89,4.89,10.0,1
-8.0_106.0,-8.0,106.0,2015,4,4.7325,4.85,41.875,1
-8.0_106.0,-8.0,106.0,2016,5,4.676,4.73,78.35999999999999,1
-8.0_106.0,-8.0,106.0,2017,7,4.7457142857142856,5.04,46.84285714285714,1
-8.0_106.0,-8.0,106.0,2018,10,4.981,6.09,30.02,1
-8.0_106.0,-8.0,106.0,2019,3,4.853333333333333,5.01,38.666666666666664,1
-8.0_106.0,-8.0,106.0,2020,8,5.08,5.55,18.3375,1
-8.0_106.0,-8.0,106.0,2021,3,4.843333333333333,5.05,43.0,1
-8.0_106.0,-8.0,106.0,2022,8,4.859999999999999,5.3,38.0875,1
-8.0_106.0,-8.0,106.0,2023,3,4.94,5.35,63.300000000000004,1
-8.0_106.0,-8.0,106.0,2024,7,4.88,5.15,26.442857142857143,1
-8.0_106.0,-8.0,106.0,2025,1,4.5,4.5,34.7,1
-8.0_107.0,-8.0,107.0,2015,1,4.6,4.6,149.9,1
-8.0_107.0,-8.0,107.0,2016,2,4.84,4.9,74.10000000000001,1
-8.0_107.0,-8.0,107.0,2017,4,4.922499999999999,5.21,70.1,1
-8.0_107.0,-8.0,107.0,2019,2,4.880000000000001,5.03,71.2,1
-8.0_107.0,-8.0,107.0,2020,4,4.885,5.23,72.15,1
-8.0_107.0,-8.0,107.0,2021,1,4.81,4.81,10.0,1
-8.0_107.0,-8.0,107.0,2022,1,6.09,6.09,119.3,1
-8.0_107.0,-8.0,107.0,2023,2,5.02,5.05,50.5,1
-8.0_107.0,-8.0,107.0,2024,1,5.05,5.05,10.0,1
-8.0_107.0,-8.0,107.0,2025,1,4.62,4.62,33.3,1
-8.0_108.0,-8.0,108.0,2017,3,5.54,6.49,102.10000000000001,1
-8.0_108.0,-8.0,108.0,2019,1,5.05,5.05,75.5,1
-8.0_108.0,-8.0,108.0,2020,2,5.13,5.49,182.7,1
-8.0_108.0,-8.0,108.0,2021,3,5.37,5.53,124.83333333333333,1
-8.0_108.0,-8.0,108.0,2023,1,4.56,4.56,10.0,1
-8.0_108.0,-8.0,108.0,2024,2,4.87,5.05,84.45,1
-8.0_109.0,-8.0,109.0,2020,2,4.9399999999999995,4.97,193.95,1
-8.0_109.0,-8.0,109.0,2021,1,5.66,5.66,10.0,1
-8.0_110.0,-8.0,110.0,2015,1,4.58,4.58,10.0,1
-8.0_110.0,-8.0,110.0,2020,2,5.3149999999999995,5.33,91.85,1
-8.0_110.0,-8.0,110.0,2021,2,5.265,5.27,45.95,1
-8.0_111.0,-8.0,111.0,2016,1,4.77,4.77,21.2,1
-8.0_111.0,-8.0,111.0,2020,2,4.855,5.05,75.15,1
-8.0_112.0,-8.0,112.0,2020,1,5.42,5.42,10.0,1
-8.0_112.0,-8.0,112.0,2021,1,5.7,5.7,68.2,1
-8.0_112.0,-8.0,112.0,2023,1,4.58,4.58,11.3,1
-8.0_113.0,-8.0,113.0,2020,1,5.24,5.24,10.0,1
-8.0_113.0,-8.0,113.0,2021,2,5.5649999999999995,6.47,10.0,1
-8.0_114.0,-8.0,114.0,2018,1,5.97,5.97,12.0,1
-8.0_114.0,-8.0,114.0,2019,2,4.6850000000000005,4.7,11.3,1
-8.0_114.0,-8.0,114.0,2020,1,5.25,5.25,10.0,1
-8.0_114.0,-8.0,114.0,2021,2,5.885,6.0,10.0,1
-8.0_114.0,-8.0,114.0,2025,2,5.32,5.99,13.399999999999999,1
-8.0_115.0,-8.0,115.0,2016,1,4.58,4.58,28.0,1
-8.0_115.0,-8.0,115.0,2017,1,5.06,5.06,306.6,1
-8.0_115.0,-8.0,115.0,2018,1,4.71,4.71,20.7,1
-8.0_116.0,-8.0,116.0,2015,1,4.94,4.94,312.5,1
-8.0_116.0,-8.0,116.0,2020,3,5.573333333333333,5.71,246.0,1
-8.0_116.0,-8.0,116.0,2021,2,4.71,4.71,10.0,1
-8.0_116.0,-8.0,116.0,2023,2,5.155,5.66,265.7,1
-8.0_117.0,-8.0,117.0,2015,4,4.640000000000001,4.69,297.77500000000003,1
-8.0_117.0,-8.0,117.0,2016,1,4.65,4.65,10.2,1
-8.0_117.0,-8.0,117.0,2017,3,4.603333333333333,4.67,195.13333333333333,1
-8.0_117.0,-8.0,117.0,2018,1,4.79,4.79,282.9,1
-8.0_117.0,-8.0,117.0,2019,3,4.933333333333333,5.31,205.43333333333337,1
-8.0_117.0,-8.0,117.0,2020,4,5.335,5.55,83.85,1
-8.0_117.0,-8.0,117.0,2021,1,5.4,5.4,105.5,1
-8.0_117.0,-8.0,117.0,2022,3,4.603333333333333,4.63,294.2,1
-8.0_117.0,-8.0,117.0,2023,5,5.122,6.47,281.78000000000003,1
-8.0_117.0,-8.0,117.0,2025,2,4.73,4.9,20.7,1
-8.0_118.0,-8.0,118.0,2017,1,5.14,5.14,584.0,1
-8.0_118.0,-8.0,118.0,2018,3,4.9799999999999995,5.34,22.733333333333334,1
-8.0_118.0,-8.0,118.0,2019,1,4.6,4.6,16.1,1
-8.0_118.0,-8.0,118.0,2020,2,4.645,4.79,301.9,1
-8.0_118.0,-8.0,118.0,2021,3,4.633333333333333,4.88,22.099999999999998,1
-8.0_118.0,-8.0,118.0,2022,3,4.67,4.81,20.933333333333334,1
-8.0_118.0,-8.0,118.0,2023,2,5.145,5.64,33.8,1
-8.0_119.0,-8.0,119.0,2016,1,4.63,4.63,620.1,1
-8.0_119.0,-8.0,119.0,2018,2,5.455,6.36,480.75,1
-8.0_119.0,-8.0,119.0,2019,5,5.128,6.74,271.58000000000004,1
-8.0_119.0,-8.0,119.0,2020,1,5.63,5.63,10.0,1
-8.0_119.0,-8.0,119.0,2021,4,5.4125000000000005,6.11,125.675,1
-8.0_119.0,-8.0,119.0,2022,1,5.06,5.06,10.0,1
-8.0_119.0,-8.0,119.0,2023,2,4.605,4.62,428.35,1
-8.0_120.0,-8.0,120.0,2015,3,4.713333333333334,4.93,484.2,1
-8.0_120.0,-8.0,120.0,2016,1,4.64,4.64,382.3,1
-8.0_120.0,-8.0,120.0,2018,1,4.59,4.59,566.9,1
-8.0_120.0,-8.0,120.0,2019,1,4.59,4.59,579.1,1
-8.0_120.0,-8.0,120.0,2020,2,5.92,6.02,313.9,1
-8.0_120.0,-8.0,120.0,2021,3,5.176666666666667,5.55,627.6999999999999,1
-8.0_120.0,-8.0,120.0,2022,7,4.8100000000000005,5.45,212.64285714285714,1
-8.0_120.0,-8.0,120.0,2023,4,4.8175,5.12,367.8,1
-8.0_120.0,-8.0,120.0,2025,1,4.51,4.51,545.6,1
-8.0_121.0,-8.0,121.0,2017,1,4.93,4.93,16.1,1
-8.0_121.0,-8.0,121.0,2018,1,4.7,4.7,422.3,1
-8.0_121.0,-8.0,121.0,2019,1,4.85,4.85,592.6,1
-8.0_121.0,-8.0,121.0,2021,11,5.031818181818182,5.83,31.927272727272726,1
-8.0_121.0,-8.0,121.0,2022,3,4.636666666666667,4.65,12.633333333333333,1
-8.0_121.0,-8.0,121.0,2023,1,4.94,4.94,10.0,1
-8.0_121.0,-8.0,121.0,2024,1,4.59,4.59,33.1,1
-8.0_122.0,-8.0,122.0,2015,3,5.45,6.8,455.26666666666665,1
-8.0_122.0,-8.0,122.0,2016,1,6.01,6.01,529.0,1
-8.0_122.0,-8.0,122.0,2018,2,5.345,5.89,562.65,1
-8.0_122.0,-8.0,122.0,2021,16,5.3,7.43,85.9375,1
-8.0_122.0,-8.0,122.0,2022,7,4.838571428571428,5.43,97.22857142857143,1
-8.0_122.0,-8.0,122.0,2023,1,4.51,4.51,5.0,1
-8.0_122.0,-8.0,122.0,2025,1,4.84,4.84,551.4,1
-8.0_123.0,-8.0,123.0,2015,2,4.705,4.74,576.95,1
-8.0_123.0,-8.0,123.0,2016,3,5.096666666666667,6.25,460.3999999999999,1
-8.0_123.0,-8.0,123.0,2017,2,5.725,6.72,392.35,1
-8.0_123.0,-8.0,123.0,2018,1,4.93,4.93,484.5,1
-8.0_123.0,-8.0,123.0,2019,3,4.890000000000001,5.0,572.1999999999999,1
-8.0_123.0,-8.0,123.0,2020,3,5.456666666666667,5.52,229.33333333333334,1
-8.0_123.0,-8.0,123.0,2021,3,5.03,5.45,251.53333333333333,1
-8.0_123.0,-8.0,123.0,2023,2,4.805,4.82,278.09999999999997,1
-8.0_123.0,-8.0,123.0,2024,2,4.585,4.65,444.35,1
-8.0_124.0,-8.0,124.0,2015,3,4.62,4.77,356.6000000000001,1
-8.0_124.0,-8.0,124.0,2017,3,4.6066666666666665,4.66,490.73333333333335,1
-8.0_124.0,-8.0,124.0,2019,1,4.78,4.78,364.2,1
-8.0_124.0,-8.0,124.0,2020,2,5.01,5.24,396.59999999999997,1
-8.0_124.0,-8.0,124.0,2021,2,4.62,4.67,681.8,1
-8.0_124.0,-8.0,124.0,2022,1,5.2,5.2,560.5,1
-8.0_124.0,-8.0,124.0,2023,1,5.0,5.0,559.3,1
-8.0_124.0,-8.0,124.0,2024,1,4.77,4.77,490.7,1
-8.0_125.0,-8.0,125.0,2015,5,4.694,4.74,235.76,1
-8.0_125.0,-8.0,125.0,2016,3,4.823333333333333,5.0,10.0,1
-8.0_125.0,-8.0,125.0,2017,5,4.816,5.35,493.1,1
-8.0_125.0,-8.0,125.0,2018,4,4.65,4.7,459.4,1
-8.0_125.0,-8.0,125.0,2019,7,4.6971428571428575,4.79,504.9857142857143,1
-8.0_125.0,-8.0,125.0,2020,7,4.937142857142858,5.52,440.54285714285714,1
-8.0_125.0,-8.0,125.0,2021,5,5.1819999999999995,5.52,368.94,1
-8.0_125.0,-8.0,125.0,2022,1,5.63,5.63,485.4,1
-8.0_125.0,-8.0,125.0,2023,5,4.744,5.33,264.78000000000003,1
-8.0_125.0,-8.0,125.0,2024,3,4.71,4.8,497.26666666666665,1
-8.0_125.0,-8.0,125.0,2025,1,4.66,4.66,5.0,1
-8.0_126.0,-8.0,126.0,2015,1,4.65,4.65,381.3,1
-8.0_126.0,-8.0,126.0,2016,5,4.828,5.54,197.35999999999999,1
-8.0_126.0,-8.0,126.0,2017,2,4.635,4.73,336.75,1
-8.0_126.0,-8.0,126.0,2018,3,4.763333333333334,4.94,366.1666666666667,1
-8.0_126.0,-8.0,126.0,2019,2,4.73,4.77,228.5,1
-8.0_126.0,-8.0,126.0,2020,7,4.9471428571428575,5.24,295.6857142857143,1
-8.0_126.0,-8.0,126.0,2021,2,4.855,4.99,412.05,1
-8.0_126.0,-8.0,126.0,2022,3,4.823333333333333,4.93,373.8666666666666,1
-8.0_126.0,-8.0,126.0,2023,3,4.91,4.93,451.8666666666666,1
-8.0_126.0,-8.0,126.0,2024,3,4.739999999999999,4.82,145.53333333333333,1
-8.0_126.0,-8.0,126.0,2025,2,4.890000000000001,5.0,430.35,1
-8.0_127.0,-8.0,127.0,2015,8,4.69875,5.08,138.525,1
-8.0_127.0,-8.0,127.0,2016,9,4.873333333333333,6.48,166.66666666666666,1
-8.0_127.0,-8.0,127.0,2017,11,4.6481818181818175,5.02,157.49090909090907,1
-8.0_127.0,-8.0,127.0,2018,14,4.674285714285714,4.93,178.37142857142857,1
-8.0_127.0,-8.0,127.0,2019,13,4.763076923076923,5.12,162.42307692307693,1
-8.0_127.0,-8.0,127.0,2020,6,4.843333333333333,5.34,101.76666666666667,1
-8.0_127.0,-8.0,127.0,2021,27,4.928148148148148,7.35,126.34814814814816,1
-8.0_127.0,-8.0,127.0,2022,20,4.75,5.27,167.8,1
-8.0_127.0,-8.0,127.0,2023,12,4.710833333333333,5.05,147.92499999999998,1
-8.0_127.0,-8.0,127.0,2024,6,4.661666666666666,4.81,157.81666666666666,1
-8.0_127.0,-8.0,127.0,2025,5,4.804,5.31,140.83999999999997,1
-8.0_128.0,-8.0,128.0,2015,18,4.786111111111111,5.51,155.45555555555555,1
-8.0_128.0,-8.0,128.0,2016,23,4.757391304347826,5.39,133.81304347826085,1
-8.0_128.0,-8.0,128.0,2017,21,4.6952380952380945,5.12,143.6,1
-8.0_128.0,-8.0,128.0,2018,39,4.843076923076923,6.54,127.0102564102564,1
-8.0_128.0,-8.0,128.0,2019,24,4.7975,5.35,148.61666666666667,1
-8.0_128.0,-8.0,128.0,2020,36,4.769444444444444,5.73,144.91944444444445,1
-8.0_128.0,-8.0,128.0,2021,41,4.730975609756097,5.68,125.19268292682926,1
-8.0_128.0,-8.0,128.0,2022,18,4.858888888888888,6.11,140.8722222222222,1
-8.0_128.0,-8.0,128.0,2023,17,4.744117647058823,5.11,146.27647058823527,1
-8.0_128.0,-8.0,128.0,2024,11,4.792727272727273,5.62,139.1818181818182,1
-8.0_128.0,-8.0,128.0,2025,9,4.747777777777777,5.8,160.96666666666667,1
-8.0_129.0,-8.0,129.0,2015,25,4.9028,5.65,152.736,1
-8.0_129.0,-8.0,129.0,2016,15,4.75,5.43,130.94,1
-8.0_129.0,-8.0,129.0,2017,26,4.689230769230769,5.04,136.53076923076924,1
-8.0_129.0,-8.0,129.0,2018,22,4.720909090909091,5.12,161.10454545454547,1
-8.0_129.0,-8.0,129.0,2019,35,4.755714285714285,5.78,160.17428571428573,1
-8.0_129.0,-8.0,129.0,2020,29,4.842068965517241,5.83,156.94137931034484,1
-8.0_129.0,-8.0,129.0,2021,39,4.79948717948718,6.07,179.7871794871795,1
-8.0_129.0,-8.0,129.0,2022,21,4.784761904761905,5.16,147.78571428571428,1
-8.0_129.0,-8.0,129.0,2023,24,4.9904166666666665,6.33,159.32083333333333,1
-8.0_129.0,-8.0,129.0,2024,14,4.729285714285714,5.41,151.91428571428574,1
-8.0_129.0,-8.0,129.0,2025,10,4.793,5.42,149.41,1
-8.0_130.0,-8.0,130.0,2015,8,4.94625,6.0,107.8875,1
-8.0_130.0,-8.0,130.0,2016,2,4.575,4.58,172.2,1
-8.0_130.0,-8.0,130.0,2017,13,4.817692307692308,5.45,118.53846153846153,1
-8.0_130.0,-8.0,130.0,2018,5,4.804,5.01,121.22,1
-8.0_130.0,-8.0,130.0,2019,8,4.91875,5.45,123.775,1
-8.0_130.0,-8.0,130.0,2020,5,4.788,4.88,113.66,1
-8.0_130.0,-8.0,130.0,2021,7,4.767142857142858,5.03,142.04285714285714,1
-8.0_130.0,-8.0,130.0,2022,3,5.0633333333333335,5.47,114.13333333333334,1
-8.0_130.0,-8.0,130.0,2023,14,4.758571428571429,5.35,109.24285714285715,1
-8.0_130.0,-8.0,130.0,2024,2,5.265000000000001,5.7,125.60000000000001,1
-8.0_130.0,-8.0,130.0,2025,1,5.09,5.09,60.0,1
-8.0_131.0,-8.0,131.0,2015,1,5.26,5.26,58.3,1
-8.0_131.0,-8.0,131.0,2016,1,5.61,5.61,40.6,1
-8.0_131.0,-8.0,131.0,2018,1,4.52,4.52,90.5,1
-8.0_131.0,-8.0,131.0,2020,1,5.99,5.99,71.4,1
-8.0_131.0,-8.0,131.0,2021,1,4.75,4.75,99.4,1
-8.0_132.0,-8.0,132.0,2016,1,4.87,4.87,36.4,1
-8.0_132.0,-8.0,132.0,2018,1,4.66,4.66,98.3,1
-8.0_132.0,-8.0,132.0,2021,1,5.77,5.77,10.0,1
-8.0_133.0,-8.0,133.0,2016,1,4.59,4.59,137.2,1
-8.0_133.0,-8.0,133.0,2023,2,4.8100000000000005,4.84,13.7,1
-8.0_135.0,-8.0,135.0,2021,1,6.15,6.15,10.0,1
-8.0_138.0,-8.0,138.0,2020,1,5.16,5.16,750.0,1
-8.0_140.0,-8.0,140.0,2019,1,6.18,6.18,10.0,1
-8.0_95.0,-8.0,95.0,2017,1,5.24,5.24,29.4,1
-8.0_95.0,-8.0,95.0,2020,1,6.37,6.37,10.0,1
-8.0_97.0,-8.0,97.0,2020,1,6.31,6.31,10.0,1
-8.0_98.0,-8.0,98.0,2019,1,6.07,6.07,10.0,1
-8.0_99.0,-8.0,99.0,2023,1,5.7,5.7,10.0,1
-9.0_100.0,-9.0,100.0,2020,2,5.93,5.96,10.0,1
-9.0_100.0,-9.0,100.0,2021,1,5.68,5.68,97.9,1
-9.0_100.0,-9.0,100.0,2024,1,5.28,5.28,10.0,1
-9.0_101.0,-9.0,101.0,2019,1,5.36,5.36,269.0,1
-9.0_102.0,-9.0,102.0,2020,2,5.905,6.2,193.0,1
-9.0_102.0,-9.0,102.0,2021,2,5.645,5.79,10.0,1
-9.0_103.0,-9.0,103.0,2017,1,4.84,4.84,10.0,1
-9.0_103.0,-9.0,103.0,2019,1,4.67,4.67,10.0,1
-9.0_103.0,-9.0,103.0,2020,1,5.49,5.49,10.0,1
-9.0_104.0,-9.0,104.0,2016,1,5.72,5.72,16.4,1
-9.0_104.0,-9.0,104.0,2022,1,4.75,4.75,10.0,1
-9.0_105.0,-9.0,105.0,2015,2,4.605,4.7,22.55,1
-9.0_105.0,-9.0,105.0,2017,1,4.84,4.84,10.0,1
-9.0_105.0,-9.0,105.0,2018,2,4.75,5.0,10.0,1
-9.0_105.0,-9.0,105.0,2021,1,4.7,4.7,10.0,1
-9.0_105.0,-9.0,105.0,2023,1,4.58,4.58,29.8,1
-9.0_106.0,-9.0,106.0,2015,1,5.04,5.04,23.2,1
-9.0_106.0,-9.0,106.0,2017,4,5.11,5.7,38.6,1
-9.0_106.0,-9.0,106.0,2018,2,5.075,5.19,13.4,1
-9.0_106.0,-9.0,106.0,2019,1,4.76,4.76,10.0,1
-9.0_106.0,-9.0,106.0,2020,4,4.885,5.03,85.94999999999999,1
-9.0_106.0,-9.0,106.0,2022,1,4.84,4.84,10.0,1
-9.0_106.0,-9.0,106.0,2024,1,4.83,4.83,12.5,1
-9.0_106.0,-9.0,106.0,2025,1,5.67,5.67,66.9,1
-9.0_107.0,-9.0,107.0,2015,8,5.095,5.87,40.3375,1
-9.0_107.0,-9.0,107.0,2016,8,4.83375,5.98,34.5625,1
-9.0_107.0,-9.0,107.0,2017,11,4.8109090909090915,5.1,40.21818181818182,1
-9.0_107.0,-9.0,107.0,2018,1,4.68,4.68,10.0,1
-9.0_107.0,-9.0,107.0,2019,5,4.832,4.97,52.2,1
-9.0_107.0,-9.0,107.0,2020,8,4.95875,5.64,36.4625,1
-9.0_107.0,-9.0,107.0,2021,4,4.7225,4.93,10.65,1
-9.0_107.0,-9.0,107.0,2022,7,4.8342857142857145,5.17,37.91428571428571,1
-9.0_107.0,-9.0,107.0,2023,6,4.851666666666667,5.43,30.55,1
-9.0_107.0,-9.0,107.0,2024,3,5.446666666666666,6.73,63.23333333333333,1
-9.0_107.0,-9.0,107.0,2025,1,4.91,4.91,10.0,1
-9.0_108.0,-9.0,108.0,2015,3,4.736666666666667,4.87,30.333333333333332,1
-9.0_108.0,-9.0,108.0,2016,1,4.69,4.69,32.6,1
-9.0_108.0,-9.0,108.0,2017,4,4.975,5.25,63.1,1
-9.0_108.0,-9.0,108.0,2018,3,4.696666666666666,4.91,48.300000000000004,1
-9.0_108.0,-9.0,108.0,2019,13,4.822307692307692,5.41,55.315384615384616,1
-9.0_108.0,-9.0,108.0,2020,5,4.748,4.97,13.74,1
-9.0_108.0,-9.0,108.0,2021,2,4.675,4.79,41.4,1
-9.0_108.0,-9.0,108.0,2022,1,5.17,5.17,40.2,1
-9.0_108.0,-9.0,108.0,2023,1,4.6,4.6,14.3,1
-9.0_108.0,-9.0,108.0,2024,1,4.55,4.55,39.7,1
-9.0_108.0,-9.0,108.0,2025,2,4.675,4.85,48.9,1
-9.0_109.0,-9.0,109.0,2015,2,5.165,5.35,68.25,1
-9.0_109.0,-9.0,109.0,2016,4,4.76,4.85,65.675,1
-9.0_109.0,-9.0,109.0,2019,3,4.6433333333333335,4.76,48.6,1
-9.0_109.0,-9.0,109.0,2020,1,5.28,5.28,29.6,1
-9.0_109.0,-9.0,109.0,2022,4,4.645,4.72,29.55,1
-9.0_109.0,-9.0,109.0,2023,2,5.359999999999999,6.17,45.150000000000006,1
-9.0_110.0,-9.0,110.0,2015,3,4.866666666666667,5.37,62.0,1
-9.0_110.0,-9.0,110.0,2016,1,5.02,5.02,19.8,1
-9.0_110.0,-9.0,110.0,2018,2,5.125,5.24,46.2,1
-9.0_110.0,-9.0,110.0,2019,2,4.76,4.97,36.25,1
-9.0_110.0,-9.0,110.0,2020,8,4.94875,5.35,55.2625,1
-9.0_110.0,-9.0,110.0,2021,11,4.87,5.51,31.236363636363638,1
-9.0_110.0,-9.0,110.0,2022,2,4.6850000000000005,4.79,113.5,1
-9.0_110.0,-9.0,110.0,2024,2,4.96,5.4,30.25,1
-9.0_110.0,-9.0,110.0,2025,1,4.65,4.65,26.6,1
-9.0_111.0,-9.0,111.0,2015,1,4.76,4.76,10.0,1
-9.0_111.0,-9.0,111.0,2016,4,4.8149999999999995,5.01,41.775000000000006,1
-9.0_111.0,-9.0,111.0,2020,3,4.943333333333333,5.43,73.2,1
-9.0_111.0,-9.0,111.0,2021,7,5.18,5.52,106.95714285714284,1
-9.0_111.0,-9.0,111.0,2022,1,5.21,5.21,97.7,1
-9.0_111.0,-9.0,111.0,2023,5,5.0920000000000005,5.53,25.14,1
-9.0_112.0,-9.0,112.0,2015,2,4.885,4.99,87.6,1
-9.0_112.0,-9.0,112.0,2016,2,4.825,5.08,70.45,1
-9.0_112.0,-9.0,112.0,2017,1,4.66,4.66,47.7,1
