grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur,event_count_next,event_next
-6.0_130.0,-6.0,130.0,2016,5,4.76,5.27,132.18,1,8,1
-6.0_130.0,-6.0,130.0,2017,8,4.61875,4.79,125.675,1,4,1
-6.0_130.0,-6.0,130.0,2018,4,4.7275,5.17,69.8,1,12,1
-6.0_130.0,-6.0,130.0,2019,12,4.826666666666667,5.73,110.225,1,14,1
-6.0_130.0,-6.0,130.0,2020,14,4.737857142857143,5.05,91.90714285714286,1,7,1
-6.0_130.0,-6.0,130.0,2021,7,5.212857142857144,5.82,88.60000000000001,1,6,1
-6.0_130.0,-6.0,130.0,2022,6,4.793333333333333,5.02,138.13333333333333,1,20,1
-6.0_130.0,-6.0,130.0,2023,20,4.863,5.87,53.095000000000006,1,3,1
-6.0_130.0,-6.0,130.0,2024,3,4.796666666666667,5.09,120.9,1,1,1
-6.0_131.0,-6.0,131.0,2015,8,4.99625,5.82,92.05,1,3,1
-6.0_131.0,-6.0,131.0,2016,3,4.6000000000000005,4.62,100.6,1,2,1
-6.0_131.0,-6.0,131.0,2017,2,5.029999999999999,5.05,101.05,1,5,1
-6.0_131.0,-6.0,131.0,2018,5,4.666,5.13,78.0,1,6,1
-6.0_131.0,-6.0,131.0,2019,6,4.743333333333333,5.04,80.35000000000001,1,2,1
-6.0_131.0,-6.0,131.0,2020,2,5.585,6.3,104.15,1,9,1
-6.0_131.0,-6.0,131.0,2021,9,4.865555555555556,5.38,58.35555555555556,1,6,1
-6.0_131.0,-6.0,131.0,2022,6,4.875,5.26,94.13333333333333,1,5,1
-6.0_131.0,-6.0,131.0,2023,5,4.886,5.52,110.28,1,3,1
-6.0_131.0,-6.0,131.0,2024,3,4.983333333333333,5.35,106.8,1,2,1
-6.0_132.0,-6.0,132.0,2018,3,4.816666666666666,5.04,65.46666666666667,1,1,1
-6.0_132.0,-6.0,132.0,2021,2,4.84,4.84,67.3,1,3,1
-6.0_132.0,-6.0,132.0,2022,3,4.8566666666666665,5.23,69.83333333333333,1,2,1
-6.0_133.0,-6.0,133.0,2015,1,5.87,5.87,10.0,1,1,1
-6.0_133.0,-6.0,133.0,2016,1,4.89,4.89,10.0,1,5,1
-6.0_133.0,-6.0,133.0,2017,5,4.8260000000000005,5.24,37.02,1,6,1
-6.0_133.0,-6.0,133.0,2018,6,4.958333333333333,5.36,32.65,1,6,1
-6.0_133.0,-6.0,133.0,2019,6,5.043333333333333,5.94,19.1,1,1,1
-6.0_133.0,-6.0,133.0,2020,1,4.71,4.71,12.9,1,3,1
-6.0_133.0,-6.0,133.0,2021,3,5.013333333333333,5.39,11.833333333333334,1,2,1
-6.0_133.0,-6.0,133.0,2022,2,4.65,4.75,19.55,1,2,1
-6.0_134.0,-6.0,134.0,2019,1,4.98,4.98,15.4,1,1,1
-6.0_134.0,-6.0,134.0,2020,1,5.27,5.27,42.5,1,5,1
-6.0_134.0,-6.0,134.0,2021,5,4.796,4.95,17.860000000000003,1,2,1
-6.0_141.0,-6.0,141.0,2020,3,4.763333333333333,4.87,58.06666666666666,1,4,1
-6.0_97.0,-6.0,97.0,2020,1,6.26,6.26,10.0,1,2,1
-6.0_98.0,-6.0,98.0,2021,2,5.34,5.49,93.85,1,2,1
-7.0_100.0,-7.0,100.0,2018,1,5.27,5.27,10.0,1,1,1
-7.0_100.0,-7.0,100.0,2019,1,5.96,5.96,183.5,1,1,1
-7.0_100.0,-7.0,100.0,2020,1,5.71,5.71,346.7,1,3,1
-7.0_101.0,-7.0,101.0,2016,2,5.16,5.64,12.25,1,1,1
-7.0_101.0,-7.0,101.0,2017,1,4.71,4.71,10.0,1,1,1
-7.0_101.0,-7.0,101.0,2018,1,4.87,4.87,10.0,1,2,1
-7.0_101.0,-7.0,101.0,2021,3,5.3,5.93,54.43333333333334,1,1,1
-7.0_102.0,-7.0,102.0,2015,3,4.63,4.75,32.03333333333333,1,4,1
-7.0_102.0,-7.0,102.0,2016,4,4.827500000000001,4.99,25.95,1,2,1
-7.0_102.0,-7.0,102.0,2017,2,5.075,5.32,13.8,1,2,1
-7.0_102.0,-7.0,102.0,2018,2,4.835,4.88,29.6,1,2,1
-7.0_102.0,-7.0,102.0,2019,2,5.02,5.11,10.0,1,5,1
-7.0_102.0,-7.0,102.0,2020,5,4.762,5.05,174.88,1,1,1
-7.0_102.0,-7.0,102.0,2024,1,4.82,4.82,40.8,1,1,1
-7.0_103.0,-7.0,103.0,2015,7,5.041428571428571,5.59,52.9,1,1,1
-7.0_103.0,-7.0,103.0,2016,1,4.53,4.53,41.4,1,3,1
-7.0_103.0,-7.0,103.0,2017,3,4.65,4.74,37.5,1,4,1
-7.0_103.0,-7.0,103.0,2018,4,4.9,5.34,48.825,1,5,1
-7.0_103.0,-7.0,103.0,2019,5,4.734,5.07,75.78,1,3,1
-7.0_103.0,-7.0,103.0,2020,3,4.87,5.09,15.833333333333334,1,12,1
-7.0_103.0,-7.0,103.0,2021,12,5.024166666666667,5.61,31.666666666666668,1,3,1
-7.0_103.0,-7.0,103.0,2022,3,4.66,4.85,27.0,1,3,1
-7.0_103.0,-7.0,103.0,2023,3,4.506666666666667,4.52,25.0,1,8,1
-7.0_103.0,-7.0,103.0,2024,8,4.8525,5.18,30.375,1,2,1
-7.0_104.0,-7.0,104.0,2015,3,4.989999999999999,5.13,46.5,1,4,1
-7.0_104.0,-7.0,104.0,2016,4,4.98,5.07,54.675,1,7,1
-7.0_104.0,-7.0,104.0,2017,7,4.864285714285714,5.12,42.48571428571428,1,4,1
-7.0_104.0,-7.0,104.0,2018,4,4.76,5.28,34.95,1,5,1
-7.0_104.0,-7.0,104.0,2019,5,4.776,5.2,27.3,1,5,1
-7.0_104.0,-7.0,104.0,2020,5,5.188,5.35,42.28,1,10,1
-7.0_104.0,-7.0,104.0,2021,10,5.061,5.84,38.38,1,3,1
-7.0_104.0,-7.0,104.0,2022,3,5.043333333333333,5.29,38.03333333333333,1,6,1
-7.0_104.0,-7.0,104.0,2023,6,4.831666666666667,5.11,10.183333333333334,1,3,1
-7.0_104.0,-7.0,104.0,2024,3,4.9,5.12,53.0,1,1,1
-7.0_105.0,-7.0,105.0,2015,3,4.773333333333333,4.91,10.0,1,4,1
-7.0_105.0,-7.0,105.0,2016,4,4.755,4.94,46.95,1,5,1
-7.0_105.0,-7.0,105.0,2017,5,4.8420000000000005,4.93,32.760000000000005,1,4,1
-7.0_105.0,-7.0,105.0,2018,4,4.72,4.84,117.425,1,1,1
-7.0_105.0,-7.0,105.0,2019,1,4.5,4.5,10.0,1,4,1
-7.0_105.0,-7.0,105.0,2020,4,4.775,4.94,62.5,1,8,1
-7.0_105.0,-7.0,105.0,2021,8,4.88625,5.19,17.0875,1,10,1
-7.0_105.0,-7.0,105.0,2024,1,4.84,4.84,23.5,1,1,1
-7.0_106.0,-7.0,106.0,2017,2,4.92,5.1,157.4,1,5,1
-7.0_106.0,-7.0,106.0,2018,5,4.7,4.75,66.0,1,1,1
-7.0_106.0,-7.0,106.0,2019,1,5.12,5.12,10.0,1,7,1
-7.0_106.0,-7.0,106.0,2020,7,5.0,5.26,124.70000000000002,1,4,1
-7.0_106.0,-7.0,106.0,2021,4,5.135,5.2,154.375,1,5,1
-7.0_106.0,-7.0,106.0,2022,5,5.242,5.97,115.78,1,1,1
-7.0_108.0,-7.0,108.0,2018,1,4.55,4.55,255.1,1,2,1
-7.0_108.0,-7.0,108.0,2019,2,4.73,4.96,55.35,1,3,1
-7.0_108.0,-7.0,108.0,2020,3,5.136666666666667,5.76,10.0,1,5,1
-7.0_109.0,-7.0,109.0,2019,2,5.355,5.54,380.0,1,1,1
-7.0_109.0,-7.0,109.0,2020,1,4.82,4.82,374.6,1,4,1
-7.0_109.0,-7.0,109.0,2021,4,5.1575,5.47,215.275,1,1,1
-7.0_109.0,-7.0,109.0,2022,1,4.87,4.87,264.8,1,1,1
-7.0_109.0,-7.0,109.0,2023,1,4.74,4.74,561.1,1,1,1
-7.0_110.0,-7.0,110.0,2019,1,5.71,5.71,10.0,1,2,1
-7.0_110.0,-7.0,110.0,2020,2,5.005000000000001,5.4,90.1,1,1,1
-7.0_111.0,-7.0,111.0,2019,3,5.97,6.15,614.3000000000001,1,1,1
-7.0_111.0,-7.0,111.0,2020,1,5.27,5.27,10.0,1,3,1
-7.0_112.0,-7.0,112.0,2020,2,5.395,5.61,223.7,1,4,1
-7.0_112.0,-7.0,112.0,2021,4,5.2125,5.62,375.4500000000001,1,1,1
-7.0_112.0,-7.0,112.0,2022,1,5.01,5.01,606.4,1,2,1
-7.0_113.0,-7.0,113.0,2017,1,4.56,4.56,592.7,1,2,1
-7.0_113.0,-7.0,113.0,2018,2,4.66,4.72,296.15,1,2,1
-7.0_113.0,-7.0,113.0,2019,2,5.495,5.71,10.0,1,2,1
-7.0_113.0,-7.0,113.0,2022,1,4.64,4.64,598.0,1,2,1
-7.0_114.0,-7.0,114.0,2020,5,5.516,6.02,172.98,1,1,1
-7.0_115.0,-7.0,115.0,2019,1,5.71,5.71,10.0,1,3,1
-7.0_116.0,-7.0,116.0,2020,2,5.375,5.54,184.65,1,3,1
-7.0_119.0,-7.0,119.0,2018,1,4.63,4.63,10.0,1,1,1
-7.0_120.0,-7.0,120.0,2020,1,5.55,5.55,10.0,1,3,1
-7.0_120.0,-7.0,120.0,2021,3,5.483333333333333,5.66,178.9333333333333,1,2,1
-7.0_121.0,-7.0,121.0,2020,3,5.283333333333333,5.87,170.1,1,3,1
-7.0_122.0,-7.0,122.0,2016,1,4.7,4.7,12.8,1,1,1
-7.0_122.0,-7.0,122.0,2019,1,4.65,4.65,10.0,1,2,1
-7.0_122.0,-7.0,122.0,2020,2,5.095000000000001,5.46,10.7,1,1,1
-7.0_123.0,-7.0,123.0,2020,1,6.66,6.66,662.5,1,4,1
-7.0_123.0,-7.0,123.0,2021,4,5.4275,5.45,247.75,1,1,1
-7.0_124.0,-7.0,124.0,2018,3,4.79,5.05,451.0,1,1,1
-7.0_125.0,-7.0,125.0,2016,1,4.51,4.51,489.7,1,2,1
-7.0_125.0,-7.0,125.0,2019,4,5.65,6.29,585.625,1,1,1
-7.0_125.0,-7.0,125.0,2020,1,5.49,5.49,88.6,1,5,1
-7.0_125.0,-7.0,125.0,2021,5,4.776,5.59,489.98,1,3,1
-7.0_125.0,-7.0,125.0,2022,3,4.776666666666666,4.94,542.8666666666667,1,3,1
-7.0_127.0,-7.0,127.0,2015,3,4.886666666666667,5.32,360.7,1,4,1
-7.0_127.0,-7.0,127.0,2016,4,4.73,4.85,365.05,1,1,1
-7.0_127.0,-7.0,127.0,2017,1,4.62,4.62,409.6,1,5,1
-7.0_127.0,-7.0,127.0,2018,5,4.618,4.86,371.28,1,6,1
-7.0_127.0,-7.0,127.0,2019,6,4.71,4.98,335.51666666666665,1,7,1
-7.0_127.0,-7.0,127.0,2020,7,4.674285714285714,4.84,323.54285714285714,1,6,1
-7.0_127.0,-7.0,127.0,2021,6,4.7700000000000005,4.91,372.9666666666667,1,7,1
-7.0_127.0,-7.0,127.0,2022,7,4.67,4.76,393.6,1,1,1
-7.0_127.0,-7.0,127.0,2023,1,4.8,4.8,343.7,1,2,1
-7.0_127.0,-7.0,127.0,2024,2,4.615,4.7,376.35,1,2,1
-7.0_128.0,-7.0,128.0,2015,2,4.675,4.79,275.05,1,3,1
-7.0_128.0,-7.0,128.0,2016,3,4.823333333333333,5.1,267.8,1,8,1
-7.0_128.0,-7.0,128.0,2017,8,4.8475,5.49,267.275,1,11,1
-7.0_128.0,-7.0,128.0,2018,11,4.725454545454546,5.35,370.4727272727272,1,10,1
-7.0_128.0,-7.0,128.0,2019,10,4.785,5.12,220.86,1,8,1
-7.0_128.0,-7.0,128.0,2020,8,4.755,5.31,278.975,1,14,1
-7.0_128.0,-7.0,128.0,2021,14,4.906428571428571,5.73,300.35,1,4,1
-7.0_128.0,-7.0,128.0,2022,4,4.76,5.1,354.2,1,4,1
-7.0_128.0,-7.0,128.0,2023,4,4.57,4.6,384.55,1,4,1
-7.0_128.0,-7.0,128.0,2024,4,4.7075,5.09,311.35,1,1,1
-7.0_129.0,-7.0,129.0,2015,12,4.7091666666666665,5.0,175.85833333333335,1,9,1
-7.0_129.0,-7.0,129.0,2016,9,4.777777777777778,5.11,156.07777777777778,1,13,1
-7.0_129.0,-7.0,129.0,2017,13,4.7215384615384615,5.5,202.92307692307693,1,16,1
-7.0_129.0,-7.0,129.0,2018,16,4.844375,6.8,165.43125,1,34,1
-7.0_129.0,-7.0,129.0,2019,34,4.82735294117647,7.29,180.17058823529413,1,30,1
-7.0_129.0,-7.0,129.0,2020,30,4.974666666666667,7.1,166.86,1,27,1
-7.0_129.0,-7.0,129.0,2021,27,4.756666666666667,5.45,168.37037037037038,1,15,1
-7.0_129.0,-7.0,129.0,2022,15,4.722,5.17,180.70666666666665,1,42,1
-7.0_129.0,-7.0,129.0,2023,42,4.830238095238095,6.91,97.2404761904762,1,4,1
-7.0_129.0,-7.0,129.0,2024,4,4.82,5.06,168.5,1,13,1
-7.0_130.0,-7.0,130.0,2015,30,4.781666666666666,5.64,139.3,1,37,1
-7.0_130.0,-7.0,130.0,2016,37,4.785675675675676,5.79,142.96486486486486,1,36,1
-7.0_130.0,-7.0,130.0,2017,36,4.793055555555556,5.27,137.8,1,30,1
-7.0_130.0,-7.0,130.0,2018,30,4.756333333333333,6.04,144.98333333333332,1,43,1
-7.0_130.0,-7.0,130.0,2019,43,4.874186046511628,5.88,138.33255813953488,1,40,1
-7.0_130.0,-7.0,130.0,2020,40,4.7705,5.08,136.5675,1,39,1
-7.0_130.0,-7.0,130.0,2021,39,4.756410256410256,5.89,143.62051282051283,1,35,1
-7.0_130.0,-7.0,130.0,2022,35,4.764285714285714,5.45,145.1942857142857,1,37,1
-7.0_130.0,-7.0,130.0,2023,37,4.908918918918919,6.2,101.07027027027029,1,17,1
-7.0_130.0,-7.0,130.0,2024,17,4.8,5.59,138.6235294117647,1,20,1
-7.0_131.0,-7.0,131.0,2015,6,4.921666666666667,5.48,91.88333333333333,1,2,1
-7.0_131.0,-7.0,131.0,2016,2,4.6,4.66,58.35,1,7,1
-7.0_131.0,-7.0,131.0,2017,7,4.804285714285713,5.13,71.82857142857144,1,7,1
-7.0_131.0,-7.0,131.0,2018,7,4.9,5.33,70.61428571428571,1,8,1
-7.0_131.0,-7.0,131.0,2019,8,4.95375,5.51,91.9,1,6,1
-7.0_131.0,-7.0,131.0,2020,6,4.798333333333333,4.99,107.38333333333333,1,5,1
-7.0_131.0,-7.0,131.0,2021,5,4.768,4.94,106.48,1,3,1
-7.0_131.0,-7.0,131.0,2022,3,4.633333333333334,4.71,118.23333333333332,1,5,1
-7.0_131.0,-7.0,131.0,2023,5,4.742,4.93,81.82000000000001,1,3,1
-7.0_131.0,-7.0,131.0,2024,3,4.89,5.08,84.26666666666667,1,9,1
-7.0_132.0,-7.0,132.0,2017,1,4.6,4.6,102.1,1,3,1
-7.0_132.0,-7.0,132.0,2018,3,5.29,5.7,81.2,1,1,1
-7.0_132.0,-7.0,132.0,2019,1,4.62,4.62,95.8,1,5,1
-7.0_132.0,-7.0,132.0,2020,5,4.8100000000000005,5.25,59.760000000000005,1,2,1
-7.0_132.0,-7.0,132.0,2023,1,6.41,6.41,32.0,1,2,1
-7.0_132.0,-7.0,132.0,2024,2,4.605,4.7,44.55,1,2,1
-7.0_133.0,-7.0,133.0,2017,1,4.6,4.6,124.2,1,1,1
-7.0_133.0,-7.0,133.0,2020,2,5.09,5.09,75.8,1,1,1
-7.0_95.0,-7.0,95.0,2020,1,6.05,6.05,10.0,1,2,1
-8.0_102.0,-8.0,102.0,2018,1,4.5,4.5,10.0,1,2,1
-8.0_103.0,-8.0,103.0,2018,3,4.83,4.89,10.0,1,2,1
-8.0_103.0,-8.0,103.0,2019,2,4.83,5.01,19.45,1,4,1
-8.0_103.0,-8.0,103.0,2020,4,5.17,5.35,29.7,1,1,1
-8.0_104.0,-8.0,104.0,2019,2,5.715,6.92,47.95,1,2,1
-8.0_104.0,-8.0,104.0,2020,2,4.6850000000000005,4.72,10.5,1,4,1
-8.0_104.0,-8.0,104.0,2021,4,4.775,4.91,28.4,1,1,1
-8.0_104.0,-8.0,104.0,2022,1,4.65,4.65,20.7,1,1,1
-8.0_104.0,-8.0,104.0,2023,1,4.68,4.68,34.3,1,1,1
-8.0_105.0,-8.0,105.0,2015,4,4.8175,5.19,51.325,1,2,1
-8.0_105.0,-8.0,105.0,2016,2,4.65,4.73,15.5,1,3,1
-8.0_105.0,-8.0,105.0,2017,3,4.86,5.07,49.3,1,6,1
-8.0_105.0,-8.0,105.0,2018,6,4.793333333333333,5.09,30.3,1,2,1
-8.0_105.0,-8.0,105.0,2019,2,4.6850000000000005,4.74,15.05,1,1,1
-8.0_105.0,-8.0,105.0,2020,1,4.5,4.5,17.1,1,5,1
-8.0_105.0,-8.0,105.0,2021,5,4.864,5.22,153.7,1,7,1
-8.0_105.0,-8.0,105.0,2022,7,5.1971428571428575,5.69,42.31428571428571,1,2,1
-8.0_105.0,-8.0,105.0,2023,2,5.305,5.86,30.0,1,1,1
-8.0_106.0,-8.0,106.0,2015,4,4.7325,4.85,41.875,1,5,1
-8.0_106.0,-8.0,106.0,2016,5,4.676,4.73,78.35999999999999,1,7,1
-8.0_106.0,-8.0,106.0,2017,7,4.7457142857142856,5.04,46.84285714285714,1,10,1
-8.0_106.0,-8.0,106.0,2018,10,4.981,6.09,30.02,1,3,1
-8.0_106.0,-8.0,106.0,2019,3,4.853333333333333,5.01,38.66666666666666,1,8,1
-8.0_106.0,-8.0,106.0,2020,8,5.08,5.55,18.3375,1,3,1
-8.0_106.0,-8.0,106.0,2021,3,4.843333333333333,5.05,43.0,1,8,1
-8.0_106.0,-8.0,106.0,2022,8,4.859999999999999,5.3,38.0875,1,3,1
-8.0_106.0,-8.0,106.0,2023,3,4.94,5.35,63.3,1,7,1
-8.0_106.0,-8.0,106.0,2024,7,4.88,5.15,26.442857142857143,1,1,1
-8.0_107.0,-8.0,107.0,2015,1,4.6,4.6,149.9,1,2,1
-8.0_107.0,-8.0,107.0,2016,2,4.84,4.9,74.10000000000001,1,4,1
-8.0_107.0,-8.0,107.0,2019,2,4.880000000000001,5.03,71.2,1,4,1
-8.0_107.0,-8.0,107.0,2020,4,4.885,5.23,72.15,1,1,1
-8.0_107.0,-8.0,107.0,2021,1,4.81,4.81,10.0,1,1,1
-8.0_107.0,-8.0,107.0,2022,1,6.09,6.09,119.3,1,2,1
-8.0_107.0,-8.0,107.0,2023,2,5.02,5.05,50.5,1,1,1
-8.0_107.0,-8.0,107.0,2024,1,5.05,5.05,10.0,1,1,1
-8.0_108.0,-8.0,108.0,2019,1,5.05,5.05,75.5,1,2,1
-8.0_108.0,-8.0,108.0,2020,2,5.13,5.49,182.7,1,3,1
-8.0_108.0,-8.0,108.0,2023,1,4.56,4.56,10.0,1,2,1
-8.0_109.0,-8.0,109.0,2020,2,4.94,4.97,193.95,1,1,1
-8.0_110.0,-8.0,110.0,2020,2,5.315,5.33,91.85,1,2,1
-8.0_112.0,-8.0,112.0,2020,1,5.42,5.42,10.0,1,1,1
-8.0_113.0,-8.0,113.0,2020,1,5.24,5.24,10.0,1,2,1
-8.0_114.0,-8.0,114.0,2018,1,5.97,5.97,12.0,1,2,1
-8.0_114.0,-8.0,114.0,2019,2,4.6850000000000005,4.7,11.3,1,1,1
-8.0_114.0,-8.0,114.0,2020,1,5.25,5.25,10.0,1,2,1
-8.0_115.0,-8.0,115.0,2016,1,4.58,4.58,28.0,1,1,1
-8.0_115.0,-8.0,115.0,2017,1,5.06,5.06,306.6,1,1,1
-8.0_116.0,-8.0,116.0,2020,3,5.573333333333333,5.71,246.0,1,2,1
-8.0_117.0,-8.0,117.0,2015,4,4.640000000000001,4.69,297.77500000000003,1,1,1
-8.0_117.0,-8.0,117.0,2016,1,4.65,4.65,10.2,1,3,1
-8.0_117.0,-8.0,117.0,2017,3,4.603333333333333,4.67,195.13333333333333,1,1,1
-8.0_117.0,-8.0,117.0,2018,1,4.79,4.79,282.9,1,3,1
-8.0_117.0,-8.0,117.0,2019,3,4.933333333333333,5.31,205.43333333333337,1,4,1
-8.0_117.0,-8.0,117.0,2020,4,5.335,5.55,83.85,1,1,1
-8.0_117.0,-8.0,117.0,2021,1,5.4,5.4,105.5,1,3,1
-8.0_117.0,-8.0,117.0,2022,3,4.603333333333333,4.63,294.2,1,5,1
-8.0_118.0,-8.0,118.0,2017,1,5.14,5.14,584.0,1,3,1
-8.0_118.0,-8.0,118.0,2018,3,4.98,5.34,22.73333333333333,1,1,1
-8.0_118.0,-8.0,118.0,2019,1,4.6,4.6,16.1,1,2,1
-8.0_118.0,-8.0,118.0,2020,2,4.645,4.79,301.9,1,3,1
-8.0_118.0,-8.0,118.0,2021,3,4.633333333333333,4.88,22.1,1,3,1
-8.0_118.0,-8.0,118.0,2022,3,4.67,4.81,20.933333333333334,1,2,1
-8.0_119.0,-8.0,119.0,2018,2,5.455,6.36,480.75,1,5,1
-8.0_119.0,-8.0,119.0,2019,5,5.128,6.74,271.58000000000004,1,1,1
-8.0_119.0,-8.0,119.0,2020,1,5.63,5.63,10.0,1,4,1
-8.0_119.0,-8.0,119.0,2021,4,5.4125000000000005,6.11,125.675,1,1,1
-8.0_119.0,-8.0,119.0,2022,1,5.06,5.06,10.0,1,2,1
-8.0_120.0,-8.0,120.0,2015,3,4.713333333333334,4.93,484.2,1,1,1
-8.0_120.0,-8.0,120.0,2018,1,4.59,4.59,566.9,1,1,1
-8.0_120.0,-8.0,120.0,2019,1,4.59,4.59,579.1,1,2,1
-8.0_120.0,-8.0,120.0,2020,2,5.92,6.02,313.9,1,3,1
-8.0_120.0,-8.0,120.0,2021,3,5.176666666666667,5.55,627.6999999999999,1,7,1
-8.0_120.0,-8.0,120.0,2022,7,4.8100000000000005,5.45,212.64285714285717,1,4,1
-8.0_121.0,-8.0,121.0,2017,1,4.93,4.93,16.1,1,1,1
-8.0_121.0,-8.0,121.0,2018,1,4.7,4.7,422.3,1,1,1
-8.0_121.0,-8.0,121.0,2021,11,5.031818181818182,5.83,31.92727272727273,1,3,1
-8.0_121.0,-8.0,121.0,2022,3,4.636666666666667,4.65,12.633333333333333,1,1,1
-8.0_121.0,-8.0,121.0,2023,1,4.94,4.94,10.0,1,1,1
-8.0_122.0,-8.0,122.0,2015,3,5.45,6.8,455.26666666666665,1,1,1
-8.0_122.0,-8.0,122.0,2021,16,5.3,7.43,85.9375,1,7,1
-8.0_122.0,-8.0,122.0,2022,7,4.838571428571428,5.43,97.22857142857144,1,1,1
-8.0_123.0,-8.0,123.0,2015,2,4.705,4.74,576.95,1,3,1
-8.0_123.0,-8.0,123.0,2016,3,5.096666666666667,6.25,460.3999999999999,1,2,1
-8.0_123.0,-8.0,123.0,2017,2,5.725,6.72,392.35,1,1,1
-8.0_123.0,-8.0,123.0,2018,1,4.93,4.93,484.5,1,3,1
-8.0_123.0,-8.0,123.0,2019,3,4.890000000000001,5.0,572.1999999999999,1,3,1
-8.0_123.0,-8.0,123.0,2020,3,5.456666666666667,5.52,229.33333333333331,1,3,1
-8.0_123.0,-8.0,123.0,2023,2,4.805,4.82,278.1,1,2,1
-8.0_124.0,-8.0,124.0,2019,1,4.78,4.78,364.2,1,2,1
-8.0_124.0,-8.0,124.0,2020,2,5.01,5.24,396.6,1,2,1
-8.0_124.0,-8.0,124.0,2021,2,4.62,4.67,681.8,1,1,1
-8.0_124.0,-8.0,124.0,2022,1,5.2,5.2,560.5,1,1,1
-8.0_124.0,-8.0,124.0,2023,1,5.0,5.0,559.3,1,1,1
-8.0_125.0,-8.0,125.0,2015,5,4.694,4.74,235.76,1,3,1
-8.0_125.0,-8.0,125.0,2016,3,4.823333333333333,5.0,10.0,1,5,1
-8.0_125.0,-8.0,125.0,2017,5,4.816,5.35,493.1,1,4,1
-8.0_125.0,-8.0,125.0,2018,4,4.65,4.7,459.4,1,7,1
-8.0_125.0,-8.0,125.0,2019,7,4.6971428571428575,4.79,504.9857142857143,1,7,1
-8.0_125.0,-8.0,125.0,2020,7,4.937142857142858,5.52,440.54285714285714,1,5,1
-8.0_125.0,-8.0,125.0,2021,5,5.182,5.52,368.94,1,1,1
-8.0_125.0,-8.0,125.0,2022,1,5.63,5.63,485.4,1,5,1
-8.0_125.0,-8.0,125.0,2023,5,4.744,5.33,264.78000000000003,1,3,1
-8.0_125.0,-8.0,125.0,2024,3,4.71,4.8,497.26666666666665,1,1,1
-8.0_126.0,-8.0,126.0,2015,1,4.65,4.65,381.3,1,5,1
-8.0_126.0,-8.0,126.0,2016,5,4.828,5.54,197.36,1,2,1
-8.0_126.0,-8.0,126.0,2017,2,4.635,4.73,336.75,1,3,1
-8.0_126.0,-8.0,126.0,2018,3,4.763333333333334,4.94,366.1666666666667,1,2,1
-8.0_126.0,-8.0,126.0,2019,2,4.73,4.77,228.5,1,7,1
-8.0_126.0,-8.0,126.0,2020,7,4.9471428571428575,5.24,295.6857142857143,1,2,1
-8.0_126.0,-8.0,126.0,2021,2,4.855,4.99,412.05,1,3,1
-8.0_126.0,-8.0,126.0,2022,3,4.823333333333333,4.93,373.8666666666666,1,3,1
-8.0_126.0,-8.0,126.0,2023,3,4.91,4.93,451.8666666666666,1,3,1
-8.0_126.0,-8.0,126.0,2024,3,4.739999999999999,4.82,145.53333333333333,1,2,1
-8.0_127.0,-8.0,127.0,2015,8,4.69875,5.08,138.525,1,9,1
-8.0_127.0,-8.0,127.0,2016,9,4.873333333333333,6.48,166.66666666666666,1,11,1
-8.0_127.0,-8.0,127.0,2017,11,4.6481818181818175,5.02,157.49090909090907,1,14,1
-8.0_127.0,-8.0,127.0,2018,14,4.674285714285714,4.93,178.37142857142857,1,13,1
-8.0_127.0,-8.0,127.0,2019,13,4.763076923076923,5.12,162.42307692307693,1,6,1
-8.0_127.0,-8.0,127.0,2020,6,4.843333333333333,5.34,101.76666666666668,1,27,1
-8.0_127.0,-8.0,127.0,2021,27,4.928148148148148,7.35,126.34814814814816,1,20,1
-8.0_127.0,-8.0,127.0,2022,20,4.75,5.27,167.8,1,12,1
-8.0_127.0,-8.0,127.0,2023,12,4.710833333333333,5.05,147.92499999999998,1,6,1
-8.0_127.0,-8.0,127.0,2024,6,4.661666666666666,4.81,157.81666666666666,1,5,1
-8.0_128.0,-8.0,128.0,2015,18,4.786111111111111,5.51,155.45555555555555,1,23,1
-8.0_128.0,-8.0,128.0,2016,23,4.757391304347826,5.39,133.81304347826085,1,21,1
-8.0_128.0,-8.0,128.0,2017,21,4.695238095238095,5.12,143.6,1,39,1
-8.0_128.0,-8.0,128.0,2018,39,4.843076923076923,6.54,127.0102564102564,1,24,1
-8.0_128.0,-8.0,128.0,2019,24,4.7975,5.35,148.61666666666667,1,36,1
-8.0_128.0,-8.0,128.0,2020,36,4.769444444444444,5.73,144.91944444444445,1,41,1
-8.0_128.0,-8.0,128.0,2021,41,4.730975609756097,5.68,125.19268292682926,1,18,1
-8.0_128.0,-8.0,128.0,2022,18,4.858888888888888,6.11,140.8722222222222,1,17,1
-8.0_128.0,-8.0,128.0,2023,17,4.744117647058823,5.11,146.27647058823527,1,11,1
-8.0_128.0,-8.0,128.0,2024,11,4.792727272727273,5.62,139.1818181818182,1,9,1
-8.0_129.0,-8.0,129.0,2015,25,4.9028,5.65,152.736,1,15,1
-8.0_129.0,-8.0,129.0,2016,15,4.75,5.43,130.94,1,26,1
-8.0_129.0,-8.0,129.0,2017,26,4.689230769230769,5.04,136.53076923076924,1,22,1
-8.0_129.0,-8.0,129.0,2018,22,4.720909090909091,5.12,161.10454545454547,1,35,1
